Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pIC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,updated,MOL_smiles,unique_id
AFVIMMLJKNYLCQ-DVIAZDKANA-N,CHEMBL1641991,1956,N,4.68,chembl20,699068,9606,EGFR,1260,"InChI=1/C19H15BrN4O/c1-2-18(25)23-15-6-7-16-12(10-21)11-22-19(17(16)9-15)24-14-5-3-4-13(20)8-14/h3-9,11H,2H2,1H3,(H,22,24)(H,23,25)/f/h23-24H",C1(=CC=C2C(=C1)C(NC3=CC(=CC=C3)Br)=NC=C2C#N)NC(CC)=O,,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,ce6089b45050f486d124edecc7c89d50f67e5340
AFVLVVWMAFSXCK-SRJRLWQVNA-N,CHEMBL76602,1956,N,3.78,chembl20,66720,9606,EGFR,1260,"InChI=1/C10H7NO3/c11-6-8(10(13)14)5-7-1-3-9(12)4-2-7/h1-5,12H,(H,13,14)/b8-5+/f/h13H",OC(=O)/C(=C/C1=CC=C(O)C=C1)/C#N,,N#C/C(=C\c1ccc(O)cc1)C(=O)O,289100efc05ad315b62cbba12ec800ee8f809afe
AFYKJRQINKZASH-LELJVTLKNA-N,CHEMBL249511,1956,A,6.48,chembl20,458089,9606,EGFR,1260,"InChI=1/C22H13ClFN3/c23-19-13-17(9-10-20(19)24)27-22-18-12-16(8-11-21(18)25-14-26-22)7-6-15-4-2-1-3-5-15/h1-5,8-14H,(H,25,26,27)/f/h27H",C1(=CC=C2N=CN=C(C2=C1)NC3=CC(=C(C=C3)F)Cl)C#CC4=CC=CC=C4,,Fc1ccc(Nc2ncnc3ccc(C#Cc4ccccc4)cc23)cc1Cl,f5bd040f2954b21e89215e032b237d9999a52c93
AGEIBLLCZVGHLI-HVXXBKQBNA-N,CHEMBL1241774,1956,N,4.74,chembl20,654933,9606,EGFR,1260,"InChI=1/C16H15N7/c1-9(2)23-16-13(15(17)20-8-21-16)14(22-23)10-3-4-11-12(7-10)19-6-5-18-11/h3-9H,1-2H3,(H2,17,20,21)/f/h17H2",N1=CN=C2N(N=C(C=3C=CC=4C(C3)=NC=CN4)C2=C1N)C(C)C,,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,65b3d0095011880485562d3edd6d6f21042b6f1a
AGEKYFHTUYMNNG-NEOCPVCVNA-N,72737402,1956,A,6.2644,pubchem,1057934,9606,EGFR,1260,"InChI=1/C24H27ClFN5O5/c1-33-22(34-2)5-7-27-24(32)31-20-10-16-19(11-21(20)36-15-6-8-35-12-15)28-13-29-23(16)30-14-3-4-18(26)17(25)9-14/h3-4,9-11,13,15,22H,5-8,12H2,1-2H3,(H2,27,31,32)(H,28,29,30)/t15-/m0/s1/f/h27,30-31H",ClC=1C=C(NC2=NC=NC3=CC(O[C@H]4CCOC4)=C(NC(=O)NCCC(OC)OC)C=C32)C=CC1F,,COC(CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)OC,41312d4d611b1ef9b9267917b796d785e2b76ca6
AGLFWLWKHCPRON-XBXBPLPCNA-N,70694243,1956,A,9.74473,pubchem,661563,9606,EGFR,1260,"InChI=1/C19H16ClFN4O2/c1-3-18(26)25-16-8-12-15(9-17(16)27-4-2)22-10-23-19(12)24-11-5-6-14(21)13(20)7-11/h3,5-10H,1,4H2,2H3,(H,25,26)(H,22,23,24)/f/h24-25H",ClC=1C=C(NC2=NC=NC=3C2=CC(NC(=O)C=C)=C(OCC)C3)C=CC1F,,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,ba74b28dd37a02b5a3305eb9d8f1b42ae00055f7
AGMCEFOYMFDQNT-ODPUSEOTNA-N,CHEMBL2316153,1956,A,5.34,chembl20,934773,9606,EGFR,1260,"InChI=1/C22H22O4/c1-25-20-12-16(13-21(14-20)26-2)11-18-5-3-4-17(22(18)24)10-15-6-8-19(23)9-7-15/h6-14,23H,3-5H2,1-2H3/b17-10+,18-11+",C1(=CC(=CC(=C1)/C=C/2\CCC/C(/C2=O)=C\C=3C=CC(=CC3)O)OC)OC,,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc(OC)c1,54b1167f953e9b6cf3cd6558f4547a37bd2c7a99
AGRZDXRWPOUZPR-QOZITQDENA-N,CHEMBL1094808,1956,N,4.04,chembl20,632680,9606,EGFR,1260,"InChI=1/C20H13Cl2F4N5/c21-10-2-1-9(15(22)6-10)5-12-7-13-17(30-19(27)31-18(13)29-12)28-11-3-4-14(16(23)8-11)20(24,25)26/h1-4,6-8H,5H2,(H4,27,28,29,30,31)/f/h28-29H,27H2",C1(=NC(NC=2C=C(C(=CC2)C(F)(F)F)F)=C3C=C(NC3=N1)CC=4C=CC(=CC4Cl)Cl)N,,Nc1nc(Nc2ccc(C(F)(F)F)c(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,e66677613f328879aecfee2158dc9756bd7e73f7
AGTPOONMTANNPL-FFRRTRADNA-N,CHEMBL94123,1956,A,6.67,chembl20,66587,9606,EGFR,1260,"InChI=1/C21H20BrN5O2/c22-15-2-1-3-16(12-15)26-21-18-13-17(4-5-19(18)23-14-24-21)25-20(28)6-7-27-8-10-29-11-9-27/h1-7,12-14H,8-11H2,(H,25,28)(H,23,24,26)/b7-6+/f/h25-26H",C=1(C=2C(=CC=C(NC(/C=C/N3CCOCC3)=O)C2)N=CN1)NC=4C=C(Br)C=CC4,,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5b94e42f464c87db4c7d456b13fe999cbd59a8e6
AGULTCXGHPKMCC-ZENMTPRRNA-N,CHEMBL2347968,1956,A,6.23,chembl20,952261,9606,EGFR,1260,"InChI=1/C20H16ClN3O2/c21-17-16-19(24-15(11-25)13-7-3-1-4-8-13)22-12-23-20(16)26-18(17)14-9-5-2-6-10-14/h1-10,12,15,25H,11H2,(H,22,23,24)/t15-/m1/s1/f/h24H",C1=NC(=C2C(=N1)OC(=C2Cl)C3=CC=CC=C3)N[C@H](CO)C4=CC=CC=C4,,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Cl)c12)c1ccccc1,46822faec3e94498dcc4a96e5558d5bedf920b0c
AGYRJOAGMDIFKL-OWVQZIOCNA-N,CHEMBL1970074,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C22H17F3N4O/c1-13-20-18(6-3-7-19(20)29-28-13)14-8-10-16(11-9-14)26-21(30)27-17-5-2-4-15(12-17)22(23,24)25/h2-12H,1H3,(H,28,29)(H2,26,27,30)/f/h26-27,29H",FC(F)(F)C1=CC(NC(=O)NC2=CC=C(C3=C4C(NN=C4C)=CC=C3)C=C2)=CC=C1,,Cc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8d77e4e57e41d400b28d44aca58e2a25d31a2a41
AHAJMDDSMVHMGD-QQYWGXKINA-N,CHEMBL292323,1956,A,5.19,chembl20,63787,9606,EGFR,1260,"InChI=1/C34H30N4O4S2/c1-37-29-23(17-11-19-25(29)41-3)27(31(39)35-21-13-7-5-8-14-21)33(37)43-44-34-28(32(40)36-22-15-9-6-10-16-22)24-18-12-20-26(42-4)30(24)38(34)2/h5-20H,1-4H3,(H,35,39)(H,36,40)/f/h35-36H",C1(=C(C(NC=2C=CC=CC2)=O)C=3C=CC=C(C3N1C)OC)SSC4=C(C(NC5=CC=CC=C5)=O)C6=CC=CC(=C6N4C)OC,,COc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC)c4n3C)n(C)c12,c2189caced18c1259a8173224c39743f23e7cba0
AHECKEJZVOJBKG-LBOYIXSDNA-N,44442186,1956,A,8.74473,pubchem,309841,9606,EGFR,1260,"InChI=1/C23H19FN4O2/c1-3-29-21-11-18-19(25-14-26-20(18)12-22(21)30-4-2)10-7-16-13-27-28-23(16)15-5-8-17(24)9-6-15/h5-6,8-9,11-14H,3-4H2,1-2H3,(H,27,28)/f/h28H",FC1=CC=C(C=2NN=CC2C#CC3=NC=NC=4C3=CC(OCC)=C(OCC)C4)C=C1,,CCOc1cc2ncnc(C#Cc3cn[nH]c3-c3ccc(F)cc3)c2cc1OCC,8bf91da7ee2f5d9a14d13f0353e327a116063032
AHFDWKXLJCGQHE-GPQMBLKYNA-N,CHEMBL441083,1956,A,6.04,chembl20,63762,9606,EGFR,1260,"InChI=1/C15H13N3/c1-11-5-4-6-12(9-11)18-15-13-7-2-3-8-14(13)16-10-17-15/h2-10H,1H3,(H,16,17,18)/f/h18H",C1(=C2C(C=CC=C2)=NC=N1)NC3=CC(C)=CC=C3,,Cc1cccc(Nc2ncnc3ccccc23)c1,f363b120cbe9974c11aefd37e8499bf173a397a6
AHHRQHYRHDOEHS-XBXBPLPCNA-N,CHEMBL385425,1956,N,4.85,chembl20,402644,9606,EGFR,1260,"InChI=1/C20H18N6O2S/c1-27-15-5-12-8-21-18-19(25-13-4-3-11-9-24-26-14(11)6-13)22-10-23-20(18)29-17(12)7-16(15)28-2/h3-7,9-10,21H,8H2,1-2H3,(H,24,26)(H,22,23,25)/f/h24-25H",N1=C(C2=C(SC3=C(C=C(C(OC)=C3)OC)CN2)N=C1)NC4=CC=5C(C=C4)=CNN5,,COc1cc2c(cc1OC)Sc1ncnc(Nc3ccc4c[nH]nc4c3)c1NC2,27c842f7eb47014f71cac7d6b8297469c22efbbc
AHKLVRFQJBEYCX-UYBDAZJANA-N,CHEMBL137617,13649,A,7.15,chembl20,66889,10090,EGFR,1260,"InChI=1/C15H13BrN6/c1-17-22-21-12-5-6-14-13(8-12)15(19-9-18-14)20-11-4-2-3-10(16)7-11/h2-9,21-22H,1H2,(H,18,19,20)/f/h20H",C=1(C=2C(=CC=C(NNN=C)C2)N=CN1)NC=3C=C(Br)C=CC3,,C=NNNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,358e9e6125bcd0e0556cc8be3c079417a33821bf
AHLNGYPZYMUEFB-FQFUPTBWNA-N,CHEMBL307026,1956,A,6.24,chembl20,67042,9606,EGFR,1260,"InChI=1/C15H16N4/c1-9-5-4-6-12(7-9)19-15-13-10(2)11(3)18-14(13)16-8-17-15/h4-8H,1-3H3,(H2,16,17,18,19)/f/h17,19H",C1=2C(=NC(=C1C)C)N=CNC2NC3=CC(C)=CC=C3,,Cc1cccc(Nc2[nH]cnc3nc(C)c(C)c2-3)c1,520bc406d40f91aa5ef0371ed3a63d9823b86023
AHOUIMHHWJWBNV-PKRZOPRNNA-N,44564395,1956,A,8.44009,pubchem,345876,9606,EGFR,1260,"InChI=1/C25H27BrN4O3/c1-2-25(31)29-23-15-20-21(14-18-5-3-6-19(26)13-18)27-17-28-22(20)16-24(23)33-10-4-7-30-8-11-32-12-9-30/h2-3,5-6,13,15-17H,1,4,7-12,14H2,(H,29,31)/f/h29H",BrC1=CC(CC=2N=CN=C3C2C=C(NC(=O)C=C)C(OCCCN4CCOCC4)=C3)=CC=C1,,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,03e561b83eeb9fb1d1607a07088312f078ddb896
AHPPMJNZFROCCT-HXTKINSTNA-N,CHEMBL276154,1956,A,8.0,chembl20,401654,9606,EGFR,1260,"InChI=1/C21H22ClFN4O2/c1-27-7-5-14(6-8-27)29-20-10-15-18(11-19(20)28-2)24-12-25-21(15)26-13-3-4-17(23)16(22)9-13/h3-4,9-12,14H,5-8H2,1-2H3,(H,24,25,26)/f/h26H",N1=CN=C(NC2=CC(=C(C=C2)F)Cl)C3=CC(=C(C=C13)OC)OC4CCN(CC4)C,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,4b26fb6fa78126f076fdc89e2df2ced7e2c79ae2
AHRFAYIIMKQRQN-CYSPOYASNA-N,CHEMBL27685,1956,A,8.74,chembl20,64445,9606,EGFR,1260,"InChI=1/C24H25BrFN5O3/c1-2-23(32)30-21-13-17-20(14-22(21)34-9-3-6-31-7-10-33-11-8-31)27-15-28-24(17)29-16-4-5-19(26)18(25)12-16/h2,4-5,12-15H,1,3,6-11H2,(H,30,32)(H,27,28,29)/f/h29-30H",C1=2C(=NC=NC1=CC(OCCCN3CCOCC3)=C(C2)NC(C=C)=O)NC4=CC(Br)=C(C=C4)F,,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,e1724c7a858780fa1eda5585f9099718bd6cbadc
AHTRLXLPUUEVAJ-NSJMMFDCNA-N,CHEMBL475768,1956,A,9.0,chembl20,515202,9606,EGFR,1260,"InChI=1/C27H24ClFN4O4S2/c1-39(34,35)10-9-30-14-20-6-8-24(37-20)25-13-22-26(38-25)27(32-16-31-22)33-19-5-7-23(21(28)12-19)36-15-17-3-2-4-18(29)11-17/h2-8,10-13,16,30,34-35H,1,9,14-15H2,(H,31,32,33)/f/h33H",N=1C(=C2C(C=C(S2)C=3OC(=CC3)CNCC=S(=C)(O)O)=NC1)NC=4C=C(Cl)C(=CC4)OCC=5C=C(F)C=CC5,,C=S(O)(O)=CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,4c52ff434b78da3fec284e0af907489569382a75
AHXZARZQCIGCLE-SDRQFZCRNA-N,CHEMBL2152704,1956,A,5.79,chembl20,853584,9606,EGFR,1260,"InChI=1/C18H18N4O2/c1-10-6-7-11(23)8-14(10)22-17-15(16(19)20-9-21-17)12-4-2-3-5-13(12)18(22)24/h4,6-9,13,23H,2-3,5H2,1H3,(H2,19,20,21)/f/h19H2",C=1CCCC2C1C3=C(N=CN=C3N(C2=O)C=4C=C(C=CC4C)O)N,,Cc1ccc(O)cc1N1C(=O)C2CCCC=C2c2c(N)ncnc21,8c8d803acb54e830c1be0514b60969f82228a17f
AHZHKZBDSLBFFP-UYBDAZJANA-N,CHEMBL542733,1956,A,6.6,chembl20,63616,9606,EGFR,1260,"InChI=1/C17H17N3O3/c1-21-12-6-4-11(5-7-12)20-17-13-8-15(22-2)16(23-3)9-14(13)18-10-19-17/h4-10H,1-3H3,(H,18,19,20)/f/h20H",C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=CC(=CC3)OC,,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,e7ba002255312e4bf07fc1766ee1516633a00bda
AIGYSQMRSKIHTM-MPIMZMORNA-N,44564061,1956,A,8.80134,pubchem,345876,9606,EGFR,1260,"InChI=1/C18H15BrN4O/c1-11(2)17(24)8-14-7-15-16(9-20-14)21-10-22-18(15)23-13-5-3-4-12(19)6-13/h3-7,9-10H,1,8H2,2H3,(H,21,22,23)/f/h23H",BrC1=CC(NC2=NC=NC=3C2=CC(=NC3)CC(=O)C(C)=C)=CC=C1,,C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,213d9663385cf391c14f7ced8928c7900920617c
AILSWWUTQDGMFN-MRLWNPAONA-N,CHEMBL179726,1956,A,7.62,chembl20,312997,9606,EGFR,1260,"InChI=1/C30H28ClN5O3/c1-36(2)13-7-10-29(37)35-26-15-23-25(16-28(26)38-3)33-18-21(17-32)30(23)34-22-11-12-27(24(31)14-22)39-19-20-8-5-4-6-9-20/h4-12,14-16,18H,13,19H2,1-3H3,(H,33,34)(H,35,37)/b10-7+/f/h34-35H",C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OC)NC3=CC(Cl)=C(C=C3)OCC=4C=CC=CC4,,COc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,b0ff818b96d70f1e150fe9ae75f0333eae6a47e6
AIQDZMUPVYDVLB-JQHVODBVNA-N,CHEMBL1993424,1956,A,5.9,chembl20,809214,9606,EGFR,1260,"InChI=1/C19H17N5O2S/c20-27(25,26)17-8-4-7-16(11-17)22-19-21-12-15-9-10-24(18(15)23-19)13-14-5-2-1-3-6-14/h1-12H,13H2,(H2,20,25,26)(H,21,22,23)/f/h22H,20H2",S(=O)(=O)(N)C1=CC(NC=2N=C3N(C=CC3=CN2)CC4=CC=CC=C4)=CC=C1,,NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,9af798ca5dcbd45efb28be0453b3b301c289dfb6
AIYPEEWHMFSHOC-HCXDKFGHNA-N,CHEMBL2029440,1956,A,8.82,chembl20,819567,9606,EGFR,1260,"InChI=1/C39H38N8O4/c1-4-36(48)41-28-9-8-10-31(23-28)47-37-27(26-46(39(47)49)29-13-16-33(17-14-29)51-32-11-6-5-7-12-32)25-40-38(43-37)42-34-18-15-30(24-35(34)50-3)45-21-19-44(2)20-22-45/h4-18,23-25H,1,19-22,26H2,2-3H3,(H,41,48)(H,40,42,43)/f/h41-42H",N1=C(N=C2N(C=3C=CC=C(NC(C=C)=O)C3)C(=O)N(C4=CC=C(C=C4)OC5=CC=CC=C5)CC2=C1)NC6=C(OC)C=C(N7CCN(CC7)C)C=C6,,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,97c6a0889fecf77060c45a75d35e3fb4bee4c079
AKHRMFAGIBQWDR-LQFNOIFHNA-N,CHEMBL1789961,1956,A,6.59,chembl20,808853,9606,EGFR,1260,"InChI=1/C19H16N6O2/c1-27-17-9-13(7-8-16(17)26)10-22-24-18-15-11-23-25(19(15)21-12-20-18)14-5-3-2-4-6-14/h2-12,26H,1H3,(H,20,21,24)/f/h24H",COC1=CC(C=NNC=2N=CN=C3N(N=CC23)C4=CC=CC=C4)=CC=C1O,,COc1cc(C=NNc2ncnc3c2cnn3-c2ccccc2)ccc1O,228b9ec43adf116abbb7c4352cad3dc931bc520e
AKMYYMMBISZQDW-ZYBQDSMONA-N,CHEMBL2337369,1956,N,4.23,chembl20,946792,9606,EGFR,1260,"InChI=1/C21H19Cl2N5O/c1-21(2,3)19(29)28-20-26-17(24-12-9-7-11(22)8-10-12)16-15-13(23)5-4-6-14(15)25-18(16)27-20/h4-10H,1-3H3,(H3,24,25,26,27,28,29)/f/h24-25,28H",N1=C(N=C2C(=C1NC3=CC=C(C=C3)Cl)C4=C(N2)C=CC=C4Cl)NC(=O)C(C)(C)C,,CC(C)(C)C(=O)Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)[nH]c1cccc(Cl)c12,a1f34101e6903e09b6eb62b80f532bd58b3aec24
AKSMEOTWWFYYSQ-ULDHRCHENA-N,CHEMBL417420,1956,A,8.54,chembl20,63759,9606,EGFR,1260,"InChI=1/C19H22BrN7O/c20-14-3-1-4-15(11-14)25-18-17-16(23-13-24-18)12-22-19(26-17)21-5-2-6-27-7-9-28-10-8-27/h1,3-4,11-13H,2,5-10H2,(H,21,22,26)(H,23,24,25)/f/h21,25H",C=12C(=NC=NC1C=NC(=N2)NCCCN3CCOCC3)NC4=CC(Br)=CC=C4,,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,4212bd9088d9585166d24f08e3e3c8b2b62042e1
AKTXASBDBOSAKZ-NEJHMAHINA-N,CHEMBL309334,1956,A,5.6,chembl20,66720,9606,EGFR,1260,"InChI=1/C13H8N4O2/c14-5-9(13(17)10(6-15)7-16)3-8-1-2-11(18)12(19)4-8/h1-4,10,17-19H/b9-3+,17-13?",C1(=C(C=CC(=C1)/C=C(\C#N)/C(C(C#N)C#N)=N)O)O,,N#C/C(=C\c1ccc(O)c(O)c1)C(=N)C(C#N)C#N,1dafab07e3a43a723a96c9e7eac3f3605f3184c1
AKWVKIGCMCHYJT-ZFJUVRDGNA-N,CHEMBL2004419,1956,A,7.2,chembl20,809214,9606,EGFR,1260,"InChI=1/C22H19F2N5S/c1-12(2)11-29-17-10-14(9-16(24)19(17)26-21(29)25)20-18(13-3-5-15(23)6-4-13)27-22-28(20)7-8-30-22/h3-10,12H,11H2,1-2H3,(H2,25,26)/f/h25H2",S1C=2N(C(C=3C=C4N(C(=NC4=C(F)C3)N)CC(C)C)=C(N2)C5=CC=C(F)C=C5)C=C1,,CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,ffc13ce0a287e05d63dfefac13c5cd7604fad2f8
ALDCNHLMTCRENB-NWZOAVJWNA-N,CHEMBL119156,1956,A,5.47,chembl20,66876,9606,EGFR,1260,"InChI=1/C17H15N3O3S/c1-23-14-8-11(6-12(9-18)17(19)22)7-13(16(14)21)10-24-15-4-2-3-5-20-15/h2-8,21H,10H2,1H3,(H2,19,22)/b12-6+/f/h19H2",C(=C/C=1C=C(CSC=2N=CC=CC2)C(=C(C1)OC)O)(\C(=O)N)/C#N,,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,ee6248c77ce9329498907a15dc38faf8af0a051c
ALHCPRCDPYVWCG-HXTKINSTNA-N,72191671,1956,A,7.60206,pubchem,770794,9606,EGFR,1260,"InChI=1/C21H22ClFN4O3/c1-29-19-9-18-15(8-20(19)30-6-2-5-27-10-14(28)11-27)21(25-12-24-18)26-13-3-4-17(23)16(22)7-13/h3-4,7-9,12,14,28H,2,5-6,10-11H2,1H3,(H,24,25,26)/f/h26H",ClC=1C=C(NC2=NC=NC=3C2=CC(OCCCN4CC(O)C4)=C(OC)C3)C=CC1F,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC(O)C1,46f11835a65e7c0c8adcaf60467a4a1a5225380a
ALIUINIUQNOYBC-QLMXMLBTNA-N,CHEMBL3233795,1956,A,8.7,chembl20,1335368,9606,EGFR,1260,"InChI=1/C23H23ClFN5O3S/c24-17-12-15(3-4-18(17)25)28-21-16-13-20(34-22(16)27-14-26-21)29-19(31)2-1-7-30-8-5-23(6-9-30)32-10-11-33-23/h1-4,12-14H,5-11H2,(H,29,31)(H,26,27,28)/b2-1+/f/h28-29H",C12(OCCO1)CCN(C/C=C/C(NC3=CC=4C(=NC=NC4S3)NC=5C=C(C(=CC5)F)Cl)=O)CC2,,O=C(/C=C/CN1CCC2(CC1)OCCO2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,248deb545008639413fc9bba0cbb517288c31955
ALLFOBCVMVMHJI-PUXXYCQMNA-N,CHEMBL2032376,1956,A,8.94,chembl20,819567,9606,EGFR,1260,"InChI=1/C28H32N8O3/c1-5-25(37)30-20-7-6-8-22(15-20)36-26-19(18-34(3)28(36)38)17-29-27(32-26)31-23-10-9-21(16-24(23)39-4)35-13-11-33(2)12-14-35/h5-10,15-17H,1,11-14,18H2,2-4H3,(H,30,37)(H,29,31,32)/f/h30-31H",N1=C(N=C2N(C(N(CC2=C1)C)=O)C=3C=CC=C(NC(C=C)=O)C3)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC,,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,ad2cf286bb991314a00ac5e7a7bda4bf4d694a1f
ALUHXQXQTNRXQL-KPKJPENVNA-N,5328761,1956,A,6.25181,pubchem,162571,9606,EGFR,1260,"InChI=1/C16H10FNO3/c17-13-4-2-11(3-5-13)16(21)12(9-18)7-10-1-6-14(19)15(20)8-10/h1-8,19-20H/b12-7+",FC=1C=CC(C(=O)/C(=C/C2=CC(O)=C(O)C=C2)/C#N)=CC1,,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,eb7bf32b6bada42f9483b1f8945ebe505b9333ae
AMBTUIJOXREWFV-UHFFFAOYNA-N,CHEMBL1929306,1956,N,4.42,chembl20,792378,9606,EGFR,1260,"InChI=1/C17H16N2O2S/c1-2-20-15-11-7-6-10-14(15)16-18-19-17(21-16)22-12-13-8-4-3-5-9-13/h3-11H,2,12H2,1H3",C1=CC(C2=NN=C(SCC3=CC=CC=C3)O2)=C(C=C1)OCC,,CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,d3999fd7fb2a52115c101ecf0bbd2c0f6d603803
AMERZUAKIAGPBA-DZQCGVKKNA-N,CHEMBL1242472,1956,A,5.23,chembl20,654933,9606,EGFR,1260,"InChI=1/C17H21N5O2/c1-5-24-12-7-6-11(8-13(12)23-4)15-14-16(18)19-9-20-17(14)22(21-15)10(2)3/h6-10H,5H2,1-4H3,(H2,18,19,20)/f/h18H2",N1=CN=C2N(N=C(C=3C=CC(=C(C3)OC)OCC)C2=C1N)C(C)C,,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,3948779101682989746a5123ba53141af1663f47
AMFPVVQTYDTMMN-MJHPXVFFNA-N,CHEMBL2029435,1956,A,9.24,chembl20,819567,9606,EGFR,1260,"InChI=1/C30H34N8O3/c1-4-27(39)32-21-6-5-7-24(16-21)38-28-20(19-37(30(38)40)22-8-9-22)18-31-29(34-28)33-25-11-10-23(17-26(25)41-3)36-14-12-35(2)13-15-36/h4-7,10-11,16-18,22H,1,8-9,12-15,19H2,2-3H3,(H,32,39)(H,31,33,34)/f/h32-33H",N1=C(N=C2C(=C1)CN(C(N2C=3C=CC=C(NC(C=C)=O)C3)=O)C4CC4)NC=5C=CC(=CC5OC)N6CCN(CC6)C,,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,5f35a515370a5333d8e649c923ebef83b69a308c
AMIDDZHJRZVVOK-LKHHGCNMNA-N,CHEMBL470010,1956,A,7.6,chembl20,501564,9606,EGFR,1260,"InChI=1/C23H24ClFN6O4S2/c1-34-11-9-31(10-12-35-2)37(32,33)17-6-3-15(4-7-17)29-23-30-22-20(36-23)21(26-14-27-22)28-16-5-8-19(25)18(24)13-16/h3-8,13-14H,9-12H2,1-2H3,(H2,26,27,28,29,30)/f/h28-29H",N=1C2=C(C(=NC=N2)NC=3C=C(C(=CC3)F)Cl)SC1NC=4C=CC(=CC4)S(=O)(=O)N(CCOC)CCOC,,COCCN(CCOC)S(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,ed4bd41e7007ea28cab80fbf472844ff8fe479dd
AMIKHGLBNXIPNJ-DVIAZDKANA-N,CHEMBL200142,1956,A,5.59,chembl20,329285,9606,EGFR,1260,"InChI=1/C22H18N2O4/c1-2-21(26)23-16-10-13-19(20(25)14-16)22(27)24-15-8-11-18(12-9-15)28-17-6-4-3-5-7-17/h2-14,25H,1H2,(H,23,26)(H,24,27)/f/h23-24H",C=1C=C(C(=O)NC2=CC=C(C=C2)OC3=CC=CC=C3)C(O)=CC1NC(C=C)=O,,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Oc3ccccc3)cc2)c(O)c1,bb0728ef12bc9b7c115bb45da75a931321ae0780
AMJJLDJPDLKNJA-KGCNKATMNA-N,CHEMBL26001,1956,N,3.7,chembl20,506200,9606,EGFR,1260,"InChI=1/C11H11O4P/c12-11(16(13,14)15)10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11-12H,(H2,13,14,15)/f/h13-14H",C(O)(P(O)(=O)O)C=1C=CC2=CC=CC=C2C1,,O=P(O)(O)C(O)c1ccc2ccccc2c1,46c80cbb8d96b4dcc7376659c41ce376f0ce13e7
