MOL_smiles,pIC50,Gene_Symbol,Original_Entry_ID
COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.09,EGFR,CHEMBL1173193
CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.64,EGFR,CHEMBL2385967
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,7.5,EGFR,CHEMBL1090356
O=C(O)CCC(=O)Nc1ccc2c(c1)C(=Nc1cccc(Br)c1)NS2(=O)=O,4.48,EGFR,CHEMBL2334801
C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.15,EGFR,CHEMBL414220
CC(=O)OCN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.89,EGFR,CHEMBL152922
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.24,EGFR,CHEMBL1821890
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.62,EGFR,CHEMBL127041
O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1,6.74,EGFR,CHEMBL455433
O=[N+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,4.6,EGFR,CHEMBL17331
Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,9.19,EGFR,CHEMBL162622
Cn1[c]c(C(=O)O)c2ccccc21,5.46,EGFR,CHEMBL334915
CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C,3.6,EGFR,CHEMBL1254286
CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,4.57,EGFR,CHEMBL354300
CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,4.6,EGFR,CHEMBL408982
CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,5.7,EGFR,CHEMBL1970913
C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,7.75,EGFR,CHEMBL592713
C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)c(O)c1,6.44,EGFR,CHEMBL426657
Cc1cc2cc(Nc3ncnc4cc(-c5ccccc5)sc34)ccc2[nH]1,7.0,EGFR,CHEMBL80302
CC(C)(C)OC(=O)NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.0,EGFR,CHEMBL418906
Cc1ccc(F)c(C(=O)n2nc(Nc3ccc(S(N)(=O)=O)cc3)nc2C)c1F,4.34,EGFR,CHEMBL363607
Nc1nc(Nc2cccc(Br)c2)c2ccn(Cc3ccc(Cl)cc3)c2n1,4.0,EGFR,CHEMBL1956891
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,5.7,EGFR,CHEMBL272453
O=C(CCc1c(S)[nH]c2ccccc12)NCc1ccccc1,4.0,EGFR,CHEMBL154911
Cc1nc(-c2ccccc2)c(-c2ccncc2)o1,4.6,EGFR,CHEMBL36450
C=CS(=O)(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,7.35,EGFR,CHEMBL179969
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,5.34,EGFR,CHEMBL418203
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,5.7,EGFR,CHEMBL422897
CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.64,EGFR,CHEMBL380078
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,5.02,EGFR,CHEMBL1828872
CCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.45,EGFR,CHEMBL597708
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1,7.84,EGFR,CHEMBL2437465
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,4.6,EGFR,CHEMBL258844
CCOc1cc2ncc(C#N)c(Nc3ccc4c(c3)CCN4Cc3ccccc3)c2cc1NC(=O)/C=C/CN(C)C,6.47,EGFR,CHEMBL179310
O=[N+]([O-])c1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,6.57,EGFR,CHEMBL118904
C=S(O)(O)=CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)s1,7.02,EGFR,CHEMBL481324
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CC=CN(C)C,9.64,EGFR,CHEMBL607707
CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.96,EGFR,CHEMBL134312
CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,6.1,EGFR,CHEMBL1977374
COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.9,EGFR,CHEMBL1242288
COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,7.04,EGFR,CHEMBL446250
Cc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,8.74,EGFR,CHEMBL162508
Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccn3)ccc12,7.6,EGFR,CHEMBL581096
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Oc3ccccc3)cc2)c(O)c1,4.97,EGFR,CHEMBL199388
CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,9.54,EGFR,CHEMBL1243284
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,5.63,EGFR,CHEMBL153843
CCCN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,7.05,EGFR,CHEMBL92731
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,7.06,EGFR,CHEMBL57758
Cc1[nH]c2ncnc(Nc3cccc(C(=O)O)c3)c2c1C,4.79,EGFR,CHEMBL431001
O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,6.03,EGFR,CHEMBL589831
CN(C)CCCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.07,EGFR,CHEMBL411243
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)[nH]n1,5.7,EGFR,CHEMBL1983923
Oc1csc(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)n1,5.46,EGFR,CHEMBL1958021
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,4.0,EGFR,CHEMBL293986
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,5.7,EGFR,CHEMBL1969664
CCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.14,EGFR,CHEMBL599524
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.1,EGFR,CHEMBL169390
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,7.1,EGFR,CHEMBL1744349
CN(C)CCn1cnc(-c2ccc(F)cc2)c1-c1ccc2[nH]ncc2c1,7.17,EGFR,CHEMBL1682557
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.72,EGFR,CHEMBL338448
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.06,EGFR,CHEMBL608533
CCCCc1c(-c2ccc(O)cc2)nc2ncc[nH]c1-2,4.6,EGFR,CHEMBL75680
CC(=O)Nc1ccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)cc1,6.75,EGFR,CHEMBL2347964
Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccccc4F)o3)C2=O)c1,4.64,EGFR,CHEMBL2029693
Nc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2cn1,7.4,EGFR,CHEMBL124673
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,6.41,EGFR,CHEMBL127907
Cc1cc2c(Nc3ccc(C)c(O)c3)ncnn2c1,6.19,EGFR,CHEMBL184750
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.08,EGFR,CHEMBL52015
Oc1csc(N2N=C(c3ccccc3)CC2c2ccc(Br)cc2)n1,5.87,EGFR,CHEMBL1958022
C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.37,EGFR,CHEMBL336264
C=S(O)(O)=CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.57,EGFR,CHEMBL514436
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1,5.7,EGFR,CHEMBL183844
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,6.6,EGFR,CHEMBL190651
O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.62,EGFR,CHEMBL233324
COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,5.75,EGFR,CHEMBL111307
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1,6.17,EGFR,CHEMBL542887
N=c1scc(-c2ccccc2)n1CC(=O)N1CCOCC1,4.26,EGFR,CHEMBL2437301
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5.29,EGFR,CHEMBL2437478
Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)C(=N)N(c2cccnc2)C2=CC(C)(C)CC(=O)C21,4.49,EGFR,CHEMBL3237941
COc1cc(C)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,5.7,EGFR,CHEMBL1975233
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,5.7,EGFR,CHEMBL2002726
Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1,7.28,EGFR,CHEMBL1914664
OCCN(CCO)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.92,EGFR,CHEMBL427832
O=C1NC(=O)N(CCc2cccc(Cl)c2)/C1=C/c1ccccc1,4.94,EGFR,CHEMBL213561
O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.24,EGFR,CHEMBL90595
N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,4.31,EGFR,CHEMBL308134
N#Cc1ncc2nc1OCCCCCOc1cc(OCCO)c(Cl)cc1NC(=O)N2,5.7,EGFR,CHEMBL413779
Cc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(C)cc3)C2)cc1,5.94,EGFR,CHEMBL1958216
COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC,6.35,EGFR,CHEMBL544865
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,7.31,EGFR,CHEMBL57990
CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,5.7,EGFR,CHEMBL1979970
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncnc2nn3ccccc3c12,5.0,EGFR,CHEMBL178306
N#C/C(=C\c1ccc(Oc2ccccc2)c(I)c1)c1ccccn1,4.34,EGFR,CHEMBL43417
COc1cc2ncnc(C#CC(C)(C)N(C)c3ccccc3)c2cc1OC,7.1,EGFR,CHEMBL250524
COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.39,EGFR,CHEMBL180175
O=C(CCC=NCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.0,EGFR,CHEMBL3233774
N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,6.6,EGFR,CHEMBL2064515
CC(C)(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.82,EGFR,CHEMBL251497
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.8,EGFR,CHEMBL2425087
COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,6.24,EGFR,CHEMBL170724
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccc(F)cc1,7.57,EGFR,CHEMBL1914672
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.46,EGFR,CHEMBL54067
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,6.6,EGFR,CHEMBL2001751
COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.0,EGFR,CHEMBL299707
OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.72,EGFR,CHEMBL165864
O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1c2c2cccc(O)c2n1C1OC(CO)C(O)C(O)C1O,4.05,EGFR,CHEMBL21108
O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,7.1,EGFR,CHEMBL352583
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.82,EGFR,CHEMBL1173397
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,5.1,EGFR,CHEMBL118321
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.31,EGFR,CHEMBL1821891
COc1cc2ncnc(Nc3ccc4nc(C)[nH]c4c3)c2cc1OC,5.29,EGFR,CHEMBL2333996
Cc1n[nH]c2ncc(C#N)c(-c3ccccc3)c12,5.7,EGFR,CHEMBL1965495
Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,6.18,EGFR,CHEMBL1242026
Clc1ccc(CNc2ncnc3ccccc23)cc1,5.15,EGFR,CHEMBL117554
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,7.96,EGFR,CHEMBL3290142
CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.7,EGFR,CHEMBL91867
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,6.07,EGFR,CHEMBL485745
CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.26,EGFR,CHEMBL2385980
Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,9.0,EGFR,CHEMBL121954
COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.96,EGFR,CHEMBL1173713
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,5.68,EGFR,CHEMBL194337
CCOC(=O)c1ccc2[nH]c3c(c2c1)CCNC3=O,5.7,EGFR,CHEMBL2005528
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,6.43,EGFR,CHEMBL1821871
Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,8.48,EGFR,CHEMBL433205
CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.1,EGFR,CHEMBL497459
C=S(O)(O)=CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.6,EGFR,CHEMBL1909355
C=CC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(Br)c2)c1,8.05,EGFR,CHEMBL382537
Cc1ccc(O)cc1Nc1ccnc2ccc(S(C)(=O)=O)cc12,6.41,EGFR,CHEMBL237347
NNc1c(Br)cccc1Nc1ncnc2ccncc12,8.14,EGFR,CHEMBL272634
O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.46,EGFR,CHEMBL265629
COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1,7.0,EGFR,CHEMBL542729
CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,7.8,EGFR,CHEMBL498134
OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.8,EGFR,CHEMBL257861
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,5.44,EGFR,CHEMBL186213
N#CCCc1c(SSc2[nH]c3ccccc3c2CCC#N)[nH]c2ccccc12,4.33,EGFR,CHEMBL157304
COc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OC,8.4,EGFR,CHEMBL250923
Nc1cc2ncnc(NCc3ccc(C(F)(F)F)cc3)c2cn1,5.1,EGFR,CHEMBL333041
Brc1cccc(Nc2ncnc3cnccc23)c1,7.29,EGFR,CHEMBL51265
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,5.77,EGFR,CHEMBL48614
CCOC(=O)C1C(=N)N(c2cccnc2)C2=CC(C)(C)CC(=O)C2C1c1c(C)nn(-c2ccccc2)c1Cl,4.95,EGFR,CHEMBL3237947
CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,5.87,EGFR,CHEMBL432738
C=S(O)(O)=CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.57,EGFR,CHEMBL384407
COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,5.86,EGFR,CHEMBL205783
COC(=O)Cc1c(S)[nH]c2ccccc12,4.0,EGFR,CHEMBL312001
Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.7,EGFR,CHEMBL332906
Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.71,EGFR,CHEMBL1821879
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.53,EGFR,CHEMBL91
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.72,EGFR,CHEMBL424252
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.8,EGFR,CHEMBL1828878
CCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.76,EGFR,CHEMBL598305
O=S(=O)(O)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.85,EGFR,CHEMBL270895
CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12,4.17,EGFR,CHEMBL154969
COc1ccc(OC)c(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)c1,4.16,EGFR,CHEMBL1956892
CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1,5.14,EGFR,CHEMBL540292
Nc1ncnc2c1c(I)nn2C1OC(CO)C(O)C1O,5.7,EGFR,CHEMBL2001288
Brc1cccc(Nc2ncnc3cc4nc[nH]c4cc23)c1,7.34,EGFR,CHEMBL66031
Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1,7.57,EGFR,CHEMBL470003
O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,5.46,EGFR,CHEMBL1272275
O=C(NCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.09,EGFR,CHEMBL3092310
Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,4.9,EGFR,CHEMBL2336359
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.3,EGFR,CHEMBL258282
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,6.04,EGFR,CHEMBL1242112
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Cl)c3F)c1NC2,4.71,EGFR,CHEMBL385292
C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,9.1,EGFR,CHEMBL2029437
N#Cc1cnc(NC(=O)Nc2ccc3cc(C(=O)O)ccc3c2)cn1,5.7,EGFR,CHEMBL560813
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(O)=NO,8.47,EGFR,CHEMBL598163
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,6.38,EGFR,CHEMBL352801
CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.66,EGFR,CHEMBL175101
c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1,5.7,EGFR,CHEMBL1682552
Cc1ccc(N=C2CC(=O)c3sc(C)nc3C2=O)cc1,4.6,EGFR,CHEMBL290904
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.4,EGFR,CHEMBL179923
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,8.1,EGFR,CHEMBL257430
C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],5.05,EGFR,CHEMBL78049
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.29,EGFR,CHEMBL289162
COc1cc2ncc(C(=O)NC3CC(C)(C)N(O)C(C)(C)C3)c(Nc3cccc(Cl)c3)c2cc1OC,6.21,EGFR,CHEMBL1947126
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,7.2,EGFR,CHEMBL473553
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,7.1,EGFR,CHEMBL113070
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)(O)CC1,6.55,EGFR,CHEMBL362824
CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,9.35,EGFR,CHEMBL304271
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,8.35,EGFR,CHEMBL67057
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.15,EGFR,CHEMBL57759
COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,4.85,EGFR,CHEMBL111033
COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,6.7,EGFR,CHEMBL330323
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,6.65,EGFR,CHEMBL1172781
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,6.46,EGFR,CHEMBL544833
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccc(F)c(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,6.78,EGFR,CHEMBL243628
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,5.82,EGFR,CHEMBL473556
O=C(/C=C/C(F)(F)F)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76,EGFR,CHEMBL507827
CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,9.35,EGFR,CHEMBL162821
CN(C)CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.39,EGFR,CHEMBL489117
N#Cc1ccc2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nn2c1,5.85,EGFR,CHEMBL1885746
COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.82,EGFR,CHEMBL157128
COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.82,EGFR,CHEMBL117324
c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1,8.52,EGFR,CHEMBL80540
Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,5.3,EGFR,CHEMBL1080506
CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,6.66,EGFR,CHEMBL1090357
CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,5.22,EGFR,CHEMBL1241439
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,6.47,EGFR,CHEMBL10
N#C/C(=C\c1ccccc1)C(=O)O,3.07,EGFR,CHEMBL77595
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.0,EGFR,CHEMBL93181
CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO,5.7,EGFR,CHEMBL1236126
Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21,4.66,EGFR,CHEMBL347074
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.41,EGFR,CHEMBL583683
N#CC(C#N)=Cc1cc(O)cc(O)c1,5.0,EGFR,CHEMBL76905
O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,5.85,EGFR,CHEMBL49350
Cc1cccc(Nc2[nH]cnc3nc4c(c2-3)CCCC4)c1,6.09,EGFR,CHEMBL307062
CSc1cnc2c(ccc3cnccc32)c1O,5.7,EGFR,CHEMBL2006933
Cc1nc(Nc2ccc(F)c(Cl)c2)c2cc(C)oc2n1,7.52,EGFR,CHEMBL3297894
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,7.51,EGFR,CHEMBL360958
